timestamp,id_maquina,idade_equipamento_meses,id_operador,turno,temperatura_c,vibracao_rms,pressao,unidade_pressao,corrente_a,rpm,horas_operacao,falha_72h
2026-05-04 03:00:00,M17,29,OP-01,1,63.3,1.633,4.167,bar,17.49,1790.8,3483.0,0
2026-05-04 03:00:00,M18,145,OP-07,1,67.8,,58.837,psi,20.14,1758.0,17403.0,0
2026-05-04 03:00:00,M19,26,OP-07,1,67.45,3.249,55.064,psi,19.97,1753.7,3123.0,0
2026-05-04 03:00:00,M20,87,OP-04,1,62.29,2.438,58.759,psi,18.22,1764.9,10443.0,0
2026-05-04 03:00:00,M21,148,OP-06,1,71.14,4.001,54.99,psi,22.32,1737.1,17763.0,1
2026-05-04 03:00:00,M22,59,OP-04,1,63.17,2.101,63.745,psi,16.81,1758.1,7083.0,0
2026-05-04 03:00:00,M23,65,OP-07,1,71.96,3.685,53.107,psi,20.34,1747.6,7803.0,0
2026-05-04 03:00:00,M24,54,OP-08,1,61.52,2.099,62.683,psi,17.41,1777.2,6483.0,0
2026-05-04 03:00:00,M25,131,OP-10,1,59.76,1.795,61.006,psi,18.63,1775.1,15723.0,0
2026-05-04 04:00:00,M01,171,OP-05,1,67.74,2.97,4.101,bar,19.42,1763.8,20524.0,0
2026-05-04 04:00:00,M02,115,OP-06,1,70.39,3.529,3.779,bar,21.32,1733.5,13804.0,0
2026-05-04 04:00:00,M03,125,OP-07,1,71.78,3.731,4.012,bar,22.43,1742.7,15004.0,1
2026-05-04 04:00:00,M04,163,OP-06,1,67.1,3.197,3.728,bar,20.29,1772.1,19564.0,0
2026-05-04 04:00:00,M05,107,OP-07,1,64.68,2.381,4.109,bar,18.25,1783.9,12844.0,0
2026-05-04 04:00:00,M06,141,OP-05,1,64.01,2.28,4.318,bar,18.43,1770.7,16924.0,0
2026-05-04 04:00:00,M07,151,OP-03,1,68.75,2.721,4.025,bar,18.27,1758.8,18124.0,0
2026-05-04 04:00:00,M08,45,OP-02,1,73.9,4.1,3.722,bar,20.8,1736.8,5404.0,1
2026-05-04 04:00:00,M09,15,OP-12,1,66.62,,4.003,bar,18.8,1778.6,1804.0,0
2026-05-04 04:00:00,M10,58,OP-12,1,63.86,2.23,3.983,bar,18.07,1761.2,6964.0,0
2026-05-04 04:00:00,M11,55,OP-09,1,63.43,2.004,4.122,bar,17.78,1794.9,6604.0,0
2026-05-04 04:00:00,M12,158,OP-06,1,66.0,2.881,3.861,bar,19.5,1751.8,18964.0,0
2026-05-04 04:00:00,M13,165,OP-12,1,60.09,2.015,4.059,bar,16.68,1779.0,19804.0,0
2026-05-04 04:00:00,M14,6,OP-06,1,64.48,2.512,4.111,bar,19.27,1758.8,724.0,0
2026-05-04 04:00:00,M15,93,OP-03,1,65.17,2.505,3.95,bar,18.04,1771.6,11164.0,0
2026-05-04 04:00:00,M16,149,OP-03,1,68.35,3.321,3.738,bar,20.49,1755.1,17884.0,0
2026-05-04 04:00:00,M17,29,OP-08,1,62.47,1.884,4.132,bar,16.68,1784.6,3484.0,0
2026-05-04 04:00:00,M18,145,OP-02,1,66.8,2.953,57.095,psi,21.14,1744.2,17404.0,0
2026-05-04 04:00:00,M19,26,OP-08,1,66.92,,57.084,psi,20.01,1749.9,3124.0,0
2026-05-04 04:00:00,M20,87,OP-07,1,63.8,2.268,59.311,psi,18.51,1774.9,10444.0,0
2026-05-04 04:00:00,M21,148,OP-07,1,72.61,3.909,53.176,psi,20.56,1745.7,17764.0,1
2026-05-04 04:00:00,M22,59,OP-03,1,63.1,2.279,57.632,psi,17.78,1770.2,7084.0,0
2026-05-04 04:00:00,M23,65,OP-08,1,72.21,3.708,53.364,psi,20.46,1742.8,7804.0,0
2026-05-04 04:00:00,M24,54,OP-09,1,62.02,2.119,63.908,psi,17.97,1774.5,6484.0,0
2026-05-04 04:00:00,M25,131,OP-02,1,62.19,1.657,60.296,psi,18.21,1763.3,15724.0,0
2026-05-04 05:00:00,M01,171,OP-03,1,68.51,3.141,4.01,bar,19.48,1769.4,20525.0,0
2026-05-04 05:00:00,M02,115,OP-03,1,70.21,3.538,3.873,bar,20.1,1742.5,13805.0,0
2026-05-04 05:00:00,M03,125,OP-11,1,70.62,3.707,3.783,bar,21.13,1747.6,15005.0,1
2026-05-04 05:00:00,M04,163,OP-10,1,69.53,2.975,3.746,bar,20.23,1766.4,19565.0,0
2026-05-04 05:00:00,M05,107,OP-05,1,65.42,2.281,4.195,bar,17.87,1767.3,12845.0,0
2026-05-04 05:00:00,M06,141,OP-07,1,63.23,2.354,4.063,bar,18.16,1776.5,16925.0,0
2026-05-04 05:00:00,M07,151,OP-10,1,66.66,2.742,4.144,bar,18.56,1762.6,18125.0,0
2026-05-04 05:00:00,M08,45,OP-07,1,74.26,,3.537,bar,22.99,1752.0,5405.0,1
2026-05-04 05:00:00,M09,15,OP-08,1,64.97,2.696,4.005,bar,19.26,1772.3,1805.0,0
2026-05-04 05:00:00,M10,58,OP-09,1,65.18,2.189,4.089,bar,19.31,1772.2,6965.0,0
2026-05-04 05:00:00,M11,55,OP-03,1,61.39,2.118,4.06,bar,17.86,1771.4,6605.0,0
2026-05-04 05:00:00,M12,158,OP-03,1,66.88,2.83,3.911,bar,18.98,1766.7,18965.0,0
2026-05-04 05:00:00,M13,165,OP-09,1,61.95,1.953,4.145,bar,18.19,1788.2,19805.0,0
2026-05-04 05:00:00,M14,6,OP-05,1,63.02,2.753,3.863,bar,19.21,1769.5,725.0,0
2026-05-04 05:00:00,M15,93,OP-09,1,63.09,2.145,4.024,bar,20.19,1763.8,11165.0,0
2026-05-04 05:00:00,M16,149,OP-12,1,68.17,3.2,3.979,bar,19.87,1762.3,17885.0,0
2026-05-04 05:00:00,M17,29,OP-08,1,60.52,1.749,4.191,bar,16.63,1779.0,3485.0,0
2026-05-04 05:00:00,M18,145,OP-07,1,67.92,3.098,59.51,psi,20.75,1745.3,17405.0,0
2026-05-04 05:00:00,M19,26,OP-05,1,68.74,2.978,56.633,psi,19.65,1771.1,3125.0,0
2026-05-04 05:00:00,M20,87,OP-07,1,63.73,2.302,61.662,psi,17.64,1782.9,10445.0,0
2026-05-04 05:00:00,M21,148,OP-07,1,73.68,4.175,56.269,psi,20.57,1746.8,17765.0,1
2026-05-04 05:00:00,M22,59,OP-04,1,63.67,,61.569,psi,17.89,1779.2,7085.0,0
2026-05-04 05:00:00,M23,65,OP-08,1,72.75,3.753,55.88,psi,20.39,1746.6,7805.0,0
2026-05-04 05:00:00,M24,54,OP-03,1,63.01,2.162,60.072,psi,17.41,1787.8,6485.0,0
2026-05-04 05:00:00,M25,131,OP-04,1,60.63,1.728,59.081,psi,17.4,1780.9,15725.0,0
2026-05-04 06:00:00,M01,171,OP-09,1,67.1,2.689,3.765,bar,19.49,1771.1,20526.0,0
2026-05-04 06:00:00,M02,115,OP-12,1,70.52,3.327,3.912,bar,20.36,1752.5,13806.0,0
2026-05-04 06:00:00,M03,125,OP-07,1,72.78,,3.937,bar,20.42,1760.5,15006.0,1
2026-05-04 06:00:00,M04,163,OP-04,1,69.08,3.166,3.791,bar,19.59,1746.5,19566.0,0
2026-05-04 06:00:00,M05,107,OP-10,1,65.22,2.318,3.973,bar,18.1,1775.6,12846.0,0
2026-05-04 06:00:00,M06,141,OP-05,1,64.6,1.8,4.187,bar,18.47,1784.0,16926.0,0
2026-05-04 06:00:00,M07,151,OP-07,1,65.93,2.438,3.88,bar,20.18,1745.4,18126.0,0
2026-05-04 06:00:00,M08,45,OP-10,1,73.89,3.91,3.854,bar,21.2,1749.2,5406.0,1
2026-05-04 06:00:00,M09,15,OP-02,1,65.06,2.724,4.193,bar,19.98,1763.1,1806.0,0
2026-05-04 06:00:00,M10,58,OP-02,1,63.92,2.479,3.951,bar,18.15,1775.6,6966.0,0
2026-05-04 06:00:00,M11,55,OP-07,1,62.41,2.093,4.16,bar,18.09,1770.3,6606.0,0
2026-05-04 06:00:00,M12,158,OP-07,1,68.04,2.914,3.765,bar,19.0,1753.9,18966.0,0
2026-05-04 06:00:00,M13,165,OP-03,1,62.21,1.784,4.103,bar,17.6,1779.0,19806.0,0
2026-05-04 06:00:00,M14,6,OP-04,1,64.84,2.274,3.988,bar,17.69,1760.2,726.0,0
2026-05-04 06:00:00,M15,93,OP-12,1,65.77,2.507,3.999,bar,17.94,1768.4,11166.0,0
2026-05-04 06:00:00,M16,149,OP-12,1,68.97,3.11,3.99,bar,19.25,1754.6,17886.0,0
2026-05-04 06:00:00,M17,29,OP-09,1,61.29,2.032,4.461,bar,17.11,1780.8,3486.0,0
2026-05-04 06:00:00,M18,145,OP-11,1,67.91,3.341,56.363,psi,20.5,1743.7,17406.0,0
2026-05-04 06:00:00,M19,26,OP-08,1,67.35,3.041,55.729,psi,19.33,1748.0,3126.0,0
2026-05-04 06:00:00,M20,87,OP-08,1,62.35,2.344,62.872,psi,19.12,1779.0,10446.0,0
2026-05-04 06:00:00,M21,148,OP-07,1,71.58,4.35,56.031,psi,21.56,1735.9,17766.0,1
2026-05-04 06:00:00,M22,59,OP-10,1,63.74,2.269,60.656,psi,17.87,1767.0,7086.0,0
2026-05-04 06:00:00,M23,65,OP-09,1,72.6,4.008,53.126,psi,21.69,1753.8,7806.0,0
2026-05-04 06:00:00,M24,54,OP-07,1,62.63,2.085,59.177,psi,18.06,1786.3,6486.0,0
2026-05-04 06:00:00,M25,131,OP-03,1,62.4,1.987,61.5,psi,18.48,1766.3,15726.0,0
2026-05-04 07:00:00,M01,171,OP-01,1,68.08,2.886,3.915,bar,18.99,1766.7,20527.0,0
2026-05-04 07:00:00,M02,115,OP-01,1,70.73,3.849,3.539,bar,19.84,1747.7,13807.0,0
2026-05-04 07:00:00,M03,125,OP-09,1,72.71,3.787,3.755,bar,21.17,1750.1,15007.0,1
2026-05-04 07:00:00,M04,163,OP-06,1,67.8,3.458,4.034,bar,20.43,1777.0,19567.0,0
2026-05-04 07:00:00,M05,107,OP-09,1,65.1,2.12,3.989,bar,17.46,1756.0,12847.0,0
2026-05-04 07:00:00,M06,141,OP-01,1,63.78,2.14,4.336,bar,19.18,1758.1,16927.0,0
2026-05-04 07:00:00,M07,151,OP-06,1,65.12,2.626,3.852,bar,19.15,1759.1,18127.0,0
2026-05-04 07:00:00,M08,45,OP-02,1,74.16,4.274,3.748,bar,21.8,1736.3,5407.0,1
2026-05-04 07:00:00,M09,15,OP-08,1,64.37,2.661,3.926,bar,19.28,1771.2,1807.0,0
2026-05-04 07:00:00,M10,58,OP-05,1,64.63,2.472,3.897,bar,18.92,1767.8,6967.0,0
2026-05-04 07:00:00,M11,55,OP-05,1,64.07,2.028,4.086,bar,19.02,1786.6,6607.0,0
2026-05-04 07:00:00,M12,158,OP-10,1,66.37,2.913,4.033,bar,19.69,1760.5,18967.0,0
2026-05-04 07:00:00,M13,165,OP-07,1,63.09,1.834,4.138,bar,18.11,1789.6,19807.0,0
2026-05-04 07:00:00,M14,6,OP-08,1,65.14,2.55,4.149,bar,18.43,1790.6,727.0,0
2026-05-04 07:00:00,M15,93,OP-06,1,62.96,2.259,4.007,bar,16.87,1777.0,11167.0,0
2026-05-04 07:00:00,M16,149,OP-12,1,70.86,3.423,3.682,bar,19.91,1745.5,17887.0,0
2026-05-04 07:00:00,M17,29,OP-03,1,62.79,1.894,4.306,bar,16.97,1779.9,3487.0,0
2026-05-04 07:00:00,M18,145,OP-01,1,68.07,3.294,54.482,psi,20.17,1758.4,17407.0,0
2026-05-04 07:00:00,M19,26,OP-11,1,68.93,2.901,54.792,psi,19.59,1759.7,3127.0,0
2026-05-04 07:00:00,M20,87,OP-05,1,62.56,2.163,60.138,psi,17.45,1771.9,10447.0,0
2026-05-04 07:00:00,M21,148,OP-11,1,72.45,4.029,56.818,psi,20.93,1735.3,17767.0,1
2026-05-04 07:00:00,M22,59,OP-01,1,61.66,2.108,57.649,psi,17.49,1783.6,7087.0,0
2026-05-04 07:00:00,M23,65,OP-10,1,71.51,3.659,56.959,psi,20.62,1757.6,7807.0,0
2026-05-04 07:00:00,M24,54,OP-08,1,63.64,1.931,61.364,psi,18.07,1772.7,6487.0,0
2026-05-04 07:00:00,M25,131,OP-03,1,62.38,2.188,61.734,psi,17.79,1774.9,15727.0,0
2026-05-04 08:00:00,M01,171,OP-12,2,66.23,2.847,3.922,bar,18.7,1771.7,20528.0,0
2026-05-04 08:00:00,M02,115,OP-03,2,69.99,3.742,3.813,bar,20.79,1746.9,13808.0,0
2026-05-04 08:00:00,M03,125,OP-07,2,69.59,3.719,3.848,bar,20.83,1747.9,15008.0,1
2026-05-04 08:00:00,M04,163,OP-04,2,67.47,3.328,3.878,bar,19.3,1756.6,19568.0,0
2026-05-04 08:00:00,M05,107,OP-09,2,64.06,2.213,4.256,bar,17.67,1770.5,12848.0,0
2026-05-04 08:00:00,M06,141,OP-07,2,62.59,2.342,4.2,bar,18.1,1769.9,16928.0,0
2026-05-04 08:00:00,M07,151,OP-07,2,64.32,2.644,4.033,bar,19.02,1765.1,18128.0,0
2026-05-04 08:00:00,M08,45,OP-03,2,74.45,,4.017,bar,21.43,1720.6,5408.0,1
2026-05-04 08:00:00,M09,15,OP-01,2,66.12,2.613,3.923,bar,20.2,1759.1,1808.0,0
2026-05-04 08:00:00,M10,58,OP-03,2,66.27,2.531,4.035,bar,18.43,1759.8,6968.0,0
2026-05-04 08:00:00,M11,55,OP-07,2,63.54,1.917,4.242,bar,16.94,1774.6,6608.0,0
2026-05-04 08:00:00,M12,158,OP-09,2,67.84,3.037,4.129,bar,19.22,1769.1,18968.0,0
2026-05-04 08:00:00,M13,165,OP-03,2,61.64,2.103,4.018,bar,17.6,1780.1,19808.0,0
2026-05-04 08:00:00,M14,6,OP-04,2,64.14,2.6,4.074,bar,18.19,1774.6,728.0,0
2026-05-04 08:00:00,M15,93,OP-11,2,66.31,,4.078,bar,17.89,1763.7,11168.0,0
2026-05-04 08:00:00,M16,149,OP-03,2,67.42,3.296,3.96,bar,20.22,1754.8,17888.0,0
2026-05-04 08:00:00,M17,29,OP-11,2,60.09,1.963,4.2,bar,17.86,1794.1,3488.0,0
2026-05-04 08:00:00,M18,145,OP-11,2,67.02,2.918,55.813,psi,20.62,1759.4,17408.0,0
2026-05-04 08:00:00,M19,26,OP-01,2,69.79,3.049,54.474,psi,19.17,1761.1,3128.0,0
2026-05-04 08:00:00,M20,87,OP-06,2,61.8,2.273,58.902,psi,18.55,1770.0,10448.0,0
2026-05-04 08:00:00,M21,148,OP-12,2,73.77,4.352,55.412,psi,21.38,1725.5,17768.0,1
2026-05-04 08:00:00,M22,59,OP-12,2,61.92,2.17,63.315,psi,17.77,1774.2,7088.0,0
2026-05-04 08:00:00,M23,65,OP-07,2,72.94,3.944,53.392,psi,20.14,1752.2,7808.0,0
2026-05-04 08:00:00,M24,54,OP-04,2,62.43,2.203,64.347,psi,19.31,1773.8,6488.0,0
2026-05-04 08:00:00,M25,131,OP-03,2,61.36,2.034,59.506,psi,18.0,1787.8,15728.0,0
2026-05-04 09:00:00,M01,171,OP-08,2,66.68,2.964,4.034,bar,19.62,1773.7,20529.0,0
2026-05-04 09:00:00,M02,115,OP-07,2,69.19,,3.738,bar,20.44,1742.9,13809.0,0
2026-05-04 09:00:00,M03,125,OP-07,2,68.91,3.824,3.858,bar,21.46,1760.4,15009.0,1
2026-05-04 09:00:00,M04,163,OP-10,2,69.04,3.183,3.93,bar,20.17,1753.2,19569.0,0
2026-05-04 09:00:00,M05,107,OP-09,2,65.11,,4.069,bar,19.28,1777.8,12849.0,0
2026-05-04 09:00:00,M06,141,OP-06,2,63.62,2.319,4.049,bar,17.69,1780.9,16929.0,0
2026-05-04 09:00:00,M07,151,OP-05,2,64.32,2.45,4.086,bar,18.27,1759.2,18129.0,0
2026-05-04 09:00:00,M08,45,OP-09,2,76.25,4.238,3.648,bar,21.08,1723.5,5409.0,0
2026-05-04 09:00:00,M09,15,OP-08,2,65.3,2.663,3.996,bar,18.04,1780.3,1809.0,0
2026-05-04 09:00:00,M10,58,OP-12,2,64.34,2.272,3.996,bar,18.62,1759.1,6969.0,0
2026-05-04 09:00:00,M11,55,OP-06,2,63.59,1.96,4.106,bar,17.89,1790.5,6609.0,0
2026-05-04 09:00:00,M12,158,OP-07,2,66.91,2.862,3.854,bar,18.53,1760.2,18969.0,0
2026-05-04 09:00:00,M13,165,OP-02,2,62.31,2.139,4.108,bar,17.5,1767.9,19809.0,0
2026-05-04 09:00:00,M14,6,OP-09,2,64.61,,4.213,bar,18.85,1768.5,729.0,0
2026-05-04 09:00:00,M15,93,OP-05,2,65.73,2.463,4.163,bar,17.82,1775.6,11169.0,0
2026-05-04 09:00:00,M16,149,OP-05,2,68.11,3.468,3.886,bar,19.76,1762.7,17889.0,0
2026-05-04 09:00:00,M17,29,OP-07,2,61.34,1.717,4.12,bar,17.07,1770.8,3489.0,0
2026-05-04 09:00:00,M18,145,OP-01,2,70.26,3.07,55.99,psi,19.55,1762.1,17409.0,0
2026-05-04 09:00:00,M19,26,OP-07,2,66.39,3.317,55.44,psi,19.21,1772.6,3129.0,0
2026-05-04 09:00:00,M20,87,OP-09,2,64.69,2.593,61.987,psi,19.09,1781.5,10449.0,0
2026-05-04 09:00:00,M21,148,OP-07,2,72.72,4.133,51.456,psi,21.76,1735.3,17769.0,1
2026-05-04 09:00:00,M22,59,OP-10,2,62.23,2.297,59.075,psi,18.29,1772.3,7089.0,0
